code,FECHA,FALLECIDOS,target_multifatal,person_row_count,person_deceased_count,target_rebuilt_from_personas,deceased_equals_target_count,rows_cover_deceased,target_identity
A-2023-01-102,2023-01-23,1,0,2,1,0,True,True,True
A-2023-01-24,2023-01-23,1,0,3,1,0,True,True,True
A-2023-01-350,2023-01-24,1,0,3,1,0,True,True,True
A-2023-01-46,2023-01-24,1,0,2,1,0,True,True,True
A-2023-01-107,2023-01-24,2,1,3,2,1,True,True,True
A-2023-01-152,2023-01-25,1,0,2,1,0,True,True,True
A-2023-01-153,2023-01-25,1,0,11,1,0,True,True,True
A-2023-01-154,2023-01-25,1,0,2,1,0,True,True,True
A-2023-01-33,2023-01-25,1,0,2,1,0,True,True,True
A-2023-01-108,2023-01-25,1,0,2,1,0,True,True,True
A-2023-01-35,2023-01-25,1,0,2,1,0,True,True,True
A-2023-01-54,2023-01-25,1,0,3,1,0,True,True,True
A-2023-01-155,2023-01-26,1,0,2,1,0,True,True,True
A-2023-01-98,2023-01-26,1,0,13,1,0,True,True,True
A-2023-01-37,2023-01-26,1,0,2,1,0,True,True,True
A-2023-01-349,2023-01-26,1,0,2,1,0,True,True,True
A-2023-01-110,2023-01-27,1,0,3,1,0,True,True,True
A-2023-01-65,2023-01-27,1,0,1,1,0,True,True,True
A-2023-01-53,2023-01-27,1,0,1,1,0,True,True,True
A-2023-01-47,2023-01-27,1,0,3,1,0,True,True,True
A-2023-01-156,2023-01-28,1,0,2,1,0,True,True,True
A-2023-01-355,2023-01-28,3,1,4,3,1,True,True,True
A-2023-01-66,2023-01-28,1,0,6,1,0,True,True,True
A-2023-01-161,2023-01-28,1,0,2,1,0,True,True,True
A-2023-01-356,2023-01-28,1,0,5,1,0,True,True,True
A-2023-01-72,2023-01-28,1,0,5,1,0,True,True,True
A-2023-01-103,2023-01-28,1,0,2,1,0,True,True,True
A-2024-01-102-A,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-158,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-36,2023-01-29,2,1,2,2,1,True,True,True
A-2023-01-159,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-100,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-99,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-85,2023-01-29,1,0,2,1,0,True,True,True
A-2023-01-48,2023-01-29,1,0,1,1,0,True,True,True
A-2023-01-160,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-49,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-62,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-75,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-52,2023-01-30,1,0,8,1,0,True,True,True
A-2023-01-84,2023-01-30,2,1,4,2,1,True,True,True
A-2023-01-129,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-56,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-114,2023-01-30,1,0,2,1,0,True,True,True
A-2023-01-162,2023-01-31,1,0,2,1,0,True,True,True
A-2023-01-57,2023-01-31,1,0,2,1,0,True,True,True
A-2023-01-83,2023-01-31,1,0,1,1,0,True,True,True
A-2023-01-86,2023-01-31,1,0,1,1,0,True,True,True
A-2023-02-70,2023-02-01,1,0,2,1,0,True,True,True
A-2023-02-1,2023-02-01,1,0,2,1,0,True,True,True
A-2023-02-7,2023-02-02,1,0,2,1,0,True,True,True
A-2023-02-133,2023-02-02,1,0,2,1,0,True,True,True
A-2023-02-83,2023-02-02,1,0,3,1,0,True,True,True
A-2023-02-53,2023-02-03,1,0,1,1,0,True,True,True
A-2023-02-108,2023-02-03,2,1,2,2,1,True,True,True
A-2023-02-64,2023-02-04,1,0,7,1,0,True,True,True
A-2023-02-9,2023-02-04,2,1,3,2,1,True,True,True
A-2023-02-2,2023-02-04,1,0,2,1,0,True,True,True
A-2023-02-100,2023-02-04,1,0,2,1,0,True,True,True
A-2023-02-158,2023-02-04,1,0,2,1,0,True,True,True
A-2023-02-65,2023-02-05,1,0,2,1,0,True,True,True
A-2023-02-163,2023-02-05,1,0,2,1,0,True,True,True
A-2023-02-74,2023-02-05,1,0,4,1,0,True,True,True
A-2023-02-10,2023-02-05,1,0,4,1,0,True,True,True
A-2023-02-123,2023-02-05,1,0,1,1,0,True,True,True
A-2023-02-57,2023-02-05,1,0,2,1,0,True,True,True
A-2023-02-8,2023-02-05,1,0,2,1,0,True,True,True
A-2023-02-54,2023-02-05,1,0,1,1,0,True,True,True
A-2023-02-3,2023-02-06,1,0,2,1,0,True,True,True
A-2023-02-94,2023-02-06,1,0,3,1,0,True,True,True
A-2023-02-13,2023-02-06,1,0,2,1,0,True,True,True
A-2023-02-11,2023-02-06,1,0,2,1,0,True,True,True
A-2023-02-14,2023-02-07,1,0,5,1,0,True,True,True
A-2023-02-124,2023-02-07,1,0,3,1,0,True,True,True
A-2023-02-134,2023-02-07,1,0,2,1,0,True,True,True
A-2023-02-66,2023-02-07,1,0,2,1,0,True,True,True
A-2023-02-135,2023-02-07,1,0,2,1,0,True,True,True
A-2023-02-136,2023-02-07,1,0,2,1,0,True,True,True
A-2023-02-137,2023-02-07,1,0,2,1,0,True,True,True
A-2023-02-164,2023-02-08,1,0,2,1,0,True,True,True
A-2023-02-138,2023-02-08,1,0,3,1,0,True,True,True
A-2023-02-126,2023-02-08,1,0,2,1,0,True,True,True
A-2023-02-102,2023-02-09,1,0,7,1,0,True,True,True
A-2023-02-103,2023-02-09,1,0,2,1,0,True,True,True
A-2023-02-47,2023-02-10,1,0,2,1,0,True,True,True
A-2023-02-12,2023-02-10,1,0,2,1,0,True,True,True
A-2023-02-75,2023-02-10,1,0,2,1,0,True,True,True
A-2023-02-128,2023-02-10,2,1,5,2,1,True,True,True
A-2023-02-61,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-96,2023-02-11,1,0,3,1,0,True,True,True
A-2023-02-69,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-19,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-42,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-152,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-114,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-15,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-43,2023-02-11,1,0,2,1,0,True,True,True
A-2023-02-165,2023-02-11,1,0,3,1,0,True,True,True
A-2023-02-121,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-161,2023-02-12,1,0,3,1,0,True,True,True
A-2023-02-76,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-20,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-21,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-109,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-129,2023-02-12,1,0,2,1,0,True,True,True
A-2023-02-16,2023-02-13,1,0,1,1,0,True,True,True
A-2023-02-110,2023-02-13,1,0,1,1,0,True,True,True
A-2023-02-4,2023-02-13,1,0,6,1,0,True,True,True
A-2023-02-22,2023-02-13,1,0,2,1,0,True,True,True
A-2023-02-17,2023-02-14,1,0,1,1,0,True,True,True
A-2023-02-6,2023-02-14,1,0,1,1,0,True,True,True
A-2023-02-139,2023-02-14,1,0,3,1,0,True,True,True
A-2023-02-23,2023-02-14,1,0,3,1,0,True,True,True
A-2023-02-18,2023-02-14,1,0,2,1,0,True,True,True
A-2023-02-140,2023-02-14,1,0,2,1,0,True,True,True
A-2023-02-104,2023-02-15,1,0,2,1,0,True,True,True
A-2023-02-24,2023-02-15,1,0,1,1,0,True,True,True
A-2023-02-141,2023-02-15,1,0,2,1,0,True,True,True
A-2023-02-154,2023-02-16,1,0,3,1,0,True,True,True
A-2023-02-45,2023-02-16,1,0,2,1,0,True,True,True
A-2023-02-97,2023-02-16,1,0,2,1,0,True,True,True
A-2023-02-142,2023-02-16,1,0,4,1,0,True,True,True
A-2023-02-48,2023-02-16,1,0,2,1,0,True,True,True
A-2023-02-5,2023-02-16,1,0,2,1,0,True,True,True
A-2023-02-122,2023-02-17,1,0,1,1,0,True,True,True
A-2023-02-143,2023-02-17,1,0,2,1,0,True,True,True
A-2023-02-77,2023-02-17,1,0,5,1,0,True,True,True
A-2023-02-25,2023-02-17,1,0,3,1,0,True,True,True
A-2023-02-62,2023-02-17,1,0,2,1,0,True,True,True
A-2023-02-118,2023-02-17,1,0,2,1,0,True,True,True
A-2023-02-71,2023-02-17,1,0,2,1,0,True,True,True
A-2023-02-144,2023-02-18,1,0,3,1,0,True,True,True
A-2023-02-26,2023-02-18,1,0,2,1,0,True,True,True
A-2023-02-27,2023-02-18,1,0,3,1,0,True,True,True
A-2023-02-105,2023-02-18,1,0,1,1,0,True,True,True
A-2023-02-166,2023-02-18,1,0,2,1,0,True,True,True
A-2023-02-34,2023-02-19,2,1,3,2,1,True,True,True
A-2023-02-107,2023-02-19,1,0,5,1,0,True,True,True
A-2023-02-52,2023-02-19,1,0,2,1,0,True,True,True
A-2023-02-157,2023-02-19,1,0,3,1,0,True,True,True
A-2023-02-111,2023-02-19,1,0,2,1,0,True,True,True
A-2023-02-112,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-56,2023-02-20,1,0,1,1,0,True,True,True
A-2023-02-149,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-153,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-41,2023-02-20,1,0,3,1,0,True,True,True
A-2023-02-28,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-130,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-67,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-145,2023-02-20,1,0,2,1,0,True,True,True
A-2023-02-50,2023-02-20,1,0,3,1,0,True,True,True
A-2023-02-113,2023-02-21,1,0,2,1,0,True,True,True
A-2023-02-78,2023-02-21,1,0,2,1,0,True,True,True
A-2023-02-146,2023-02-22,1,0,2,1,0,True,True,True
A-2023-02-29,2023-02-22,1,0,2,1,0,True,True,True
A-2023-02-147,2023-02-22,1,0,3,1,0,True,True,True
A-2023-02-120,2023-02-23,1,0,2,1,0,True,True,True
A-2023-02-30,2023-02-23,1,0,3,1,0,True,True,True
A-2023-02-148,2023-02-23,1,0,2,1,0,True,True,True
A-2023-02-35,2023-02-23,2,1,7,2,1,True,True,True
A-2023-02-150,2023-02-23,1,0,1,1,0,True,True,True
A-2023-02-72,2023-02-23,1,0,2,1,0,True,True,True
A-2023-02-31,2023-02-24,1,0,2,1,0,True,True,True
A-2023-02-79,2023-02-24,2,1,2,2,1,True,True,True
A-2023-02-115,2023-02-24,1,0,3,1,0,True,True,True
A-2023-02-155,2023-02-24,4,1,5,4,1,True,True,True
A-2023-02-131,2023-02-24,1,0,2,1,0,True,True,True
A-2023-02-44,2023-02-24,1,0,2,1,0,True,True,True
A-2023-02-32,2023-02-25,1,0,2,1,0,True,True,True
A-2023-03-131-A,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-125,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-132,2023-02-25,2,1,2,2,1,True,True,True
A-2023-02-162,2023-02-25,2,1,7,2,1,True,True,True
A-2023-02-36,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-59,2023-02-25,1,0,1,1,0,True,True,True
A-2023-02-55,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-38,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-98,2023-02-25,1,0,2,1,0,True,True,True
A-2023-02-101,2023-02-26,1,0,2,1,0,True,True,True
A-2023-02-33,2023-02-26,1,0,2,1,0,True,True,True
A-2023-02-73,2023-02-26,1,0,6,1,0,True,True,True
A-2023-02-37,2023-02-26,1,0,5,1,0,True,True,True
A-2023-02-68,2023-02-26,1,0,2,1,0,True,True,True
A-2023-02-151,2023-02-26,2,1,3,2,1,True,True,True
A-2023-02-80,2023-02-26,1,0,3,1,0,True,True,True
A-2023-02-39,2023-02-26,2,1,3,2,1,True,True,True
A-2023-02-49,2023-02-26,1,0,2,1,0,True,True,True
A-2023-02-95,2023-02-27,1,0,2,1,0,True,True,True
A-2023-02-167,2023-02-27,1,0,1,1,0,True,True,True
A-2023-02-119,2023-02-27,2,1,6,2,1,True,True,True
A-2023-02-58,2023-02-27,1,0,1,1,0,True,True,True
A-2023-02-160,2023-02-27,1,0,2,1,0,True,True,True
A-2023-02-40,2023-02-28,1,0,2,1,0,True,True,True
A-2023-02-60,2023-02-28,1,0,30,1,0,True,True,True
A-2023-02-81,2023-02-28,1,0,2,1,0,True,True,True
A-2023-02-156,2023-02-28,1,0,4,1,0,True,True,True
A-2023-02-51,2023-02-28,1,0,3,1,0,True,True,True
A-2023-02-159,2023-02-28,1,0,2,1,0,True,True,True
A-2023-03-1,2023-03-01,1,0,1,1,0,True,True,True
A-2023-03-67,2023-03-01,1,0,2,1,0,True,True,True
A-2023-03-128,2023-03-01,2,1,3,2,1,True,True,True
A-2023-03-131-B,2023-03-01,1,0,2,1,0,True,True,True
A-2023-03-92,2023-03-01,1,0,5,1,0,True,True,True
A-2023-03-59,2023-03-01,1,0,2,1,0,True,True,True
A-2023-03-3,2023-03-01,1,0,2,1,0,True,True,True
A-2023-03-2,2023-03-01,1,0,2,1,0,True,True,True
A-2023-03-15,2023-03-02,1,0,2,1,0,True,True,True
A-2023-03-91,2023-03-02,1,0,3,1,0,True,True,True
A-2023-03-4,2023-03-02,1,0,2,1,0,True,True,True
A-2023-03-94,2023-03-02,1,0,2,1,0,True,True,True
A-2023-03-38,2023-03-02,1,0,2,1,0,True,True,True
A-2023-03-132,2023-03-03,1,0,1,1,0,True,True,True
A-2023-03-113,2023-03-03,1,0,3,1,0,True,True,True
A-2023-03-12,2023-03-03,1,0,2,1,0,True,True,True
A-2023-03-100,2023-03-03,4,1,5,4,1,True,True,True
A-2023-03-133,2023-03-03,1,0,2,1,0,True,True,True
A-2023-03-173,2023-03-03,2,1,3,2,1,True,True,True
A-2023-03-134,2023-03-04,1,0,2,1,0,True,True,True
A-2023-03-82,2023-03-04,1,0,2,1,0,True,True,True
A-2023-03-5,2023-03-04,1,0,2,1,0,True,True,True
A-2023-03-41,2023-03-04,2,1,4,2,1,True,True,True
A-2023-03-81,2023-03-04,1,0,2,1,0,True,True,True
A-2023-03-49,2023-03-05,1,0,2,1,0,True,True,True
A-2023-03-6,2023-03-05,1,0,3,1,0,True,True,True
A-2023-03-28,2023-03-05,1,0,1,1,0,True,True,True
A-2023-03-7,2023-03-05,1,0,1,1,0,True,True,True
A-2023-03-8,2023-03-05,1,0,1,1,0,True,True,True
A-2023-03-13,2023-03-05,1,0,2,1,0,True,True,True
A-2023-03-14,2023-03-05,1,0,2,1,0,True,True,True
A-2023-03-108,2023-03-05,1,0,3,1,0,True,True,True
A-2023-03-165,2023-03-05,1,0,2,1,0,True,True,True
A-2023-03-135,2023-03-05,1,0,4,1,0,True,True,True
A-2023-03-9,2023-03-05,2,1,5,2,1,True,True,True
A-2023-03-69,2023-03-05,1,0,2,1,0,True,True,True
A-2023-03-10,2023-03-06,1,0,2,1,0,True,True,True
A-2023-03-17,2023-03-06,1,0,7,1,0,True,True,True
A-2023-03-11,2023-03-06,1,0,2,1,0,True,True,True
A-2023-03-115,2023-03-07,1,0,2,1,0,True,True,True
A-2023-03-137,2023-03-07,1,0,2,1,0,True,True,True
A-2023-04-6,2023-03-07,1,0,1,1,0,True,True,True
A-2023-03-167,2023-03-08,1,0,2,1,0,True,True,True
A-2023-03-57,2023-03-08,1,0,2,1,0,True,True,True
A-2023-03-16,2023-03-08,1,0,2,1,0,True,True,True
A-2023-03-114,2023-03-08,2,1,6,2,1,True,True,True
A-2023-03-138,2023-03-08,1,0,2,1,0,True,True,True
A-2023-03-101,2023-03-08,1,0,2,1,0,True,True,True
A-2023-03-29,2023-03-09,1,0,5,1,0,True,True,True
A-2023-03-179,2023-03-09,1,0,2,1,0,True,True,True
A-2023-03-139,2023-03-09,1,0,3,1,0,True,True,True
A-2023-03-140,2023-03-09,1,0,2,1,0,True,True,True
A-2023-03-53,2023-03-09,1,0,2,1,0,True,True,True
A-2023-03-19,2023-03-09,2,1,3,2,1,True,True,True
A-2023-03-163,2023-03-10,1,0,2,1,0,True,True,True
A-2023-03-99,2023-03-10,1,0,1,1,0,True,True,True
A-2023-03-80,2023-03-10,1,0,2,1,0,True,True,True
A-2023-03-20,2023-03-11,1,0,2,1,0,True,True,True
A-2023-03-129,2023-03-11,1,0,2,1,0,True,True,True
A-2023-03-21,2023-03-11,1,0,1,1,0,True,True,True
A-2023-03-22,2023-03-11,1,0,4,1,0,True,True,True
A-2023-03-70,2023-03-12,1,0,2,1,0,True,True,True
A-2023-03-25,2023-03-12,1,0,9,1,0,True,True,True
A-2023-03-71,2023-03-12,1,0,2,1,0,True,True,True
A-2023-03-141,2023-03-12,1,0,2,1,0,True,True,True
A-2023-03-83,2023-03-13,1,0,2,1,0,True,True,True
A-2023-03-142,2023-03-13,1,0,2,1,0,True,True,True
A-2023-03-79,2023-03-13,1,0,1,1,0,True,True,True
A-2023-03-159,2023-03-13,1,0,2,1,0,True,True,True
A-2023-03-18,2023-03-13,2,1,3,2,1,True,True,True
A-2023-03-143,2023-03-15,1,0,3,1,0,True,True,True
A-2023-03-23,2023-03-15,1,0,2,1,0,True,True,True
A-2023-03-56,2023-03-15,1,0,3,1,0,True,True,True
A-2023-03-126,2023-03-15,1,0,4,1,0,True,True,True
A-2023-03-27,2023-03-16,2,1,6,2,1,True,True,True
A-2023-03-89,2023-03-16,1,0,3,1,0,True,True,True
A-2023-03-60,2023-03-16,2,1,2,2,1,True,True,True
A-2023-03-130,2023-03-16,1,0,2,1,0,True,True,True
A-2023-03-26,2023-03-16,1,0,2,1,0,True,True,True
A-2023-03-24,2023-03-16,1,0,3,1,0,True,True,True
A-2023-03-31,2023-03-16,1,0,4,1,0,True,True,True
A-2023-03-144,2023-03-16,1,0,1,1,0,True,True,True
A-2023-03-33,2023-03-17,1,0,2,1,0,True,True,True
A-2023-03-90,2023-03-17,1,0,3,1,0,True,True,True
A-2023-03-112,2023-03-17,1,0,2,1,0,True,True,True
A-2023-03-58,2023-03-17,2,1,13,2,1,True,True,True
A-2023-03-145,2023-03-17,1,0,3,1,0,True,True,True
A-2023-03-54,2023-03-18,1,0,2,1,0,True,True,True
A-2023-03-55,2023-03-18,1,0,1,1,0,True,True,True
A-2023-03-176,2023-03-18,1,0,2,1,0,True,True,True
A-2023-03-164,2023-03-18,1,0,2,1,0,True,True,True
A-2023-03-40,2023-03-18,1,0,2,1,0,True,True,True
A-2023-03-146,2023-03-18,1,0,3,1,0,True,True,True
A-2023-03-174,2023-03-18,1,0,4,1,0,True,True,True
A-2023-03-175,2023-03-18,1,0,2,1,0,True,True,True
A-2023-03-177,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-147,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-150,2023-03-19,1,0,1,1,0,True,True,True
A-2023-03-148,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-149,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-104,2023-03-19,1,0,1,1,0,True,True,True
A-2023-03-34,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-85,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-39,2023-03-19,1,0,2,1,0,True,True,True
A-2023-03-61,2023-03-20,5,1,6,5,1,True,True,True
A-2023-03-42,2023-03-20,1,0,2,1,0,True,True,True
A-2023-03-32,2023-03-20,6,1,9,6,1,True,True,True
A-2023-03-151,2023-03-20,1,0,3,1,0,True,True,True
A-2023-03-72,2023-03-20,1,0,3,1,0,True,True,True
A-2023-03-68,2023-03-20,1,0,2,1,0,True,True,True
A-2023-03-152,2023-03-21,1,0,2,1,0,True,True,True
A-2023-03-102,2023-03-22,2,1,2,2,1,True,True,True
A-2023-03-110,2023-03-22,1,0,3,1,0,True,True,True
A-2023-03-37,2023-03-22,6,1,17,6,1,True,True,True
A-2023-03-153,2023-03-22,1,0,9,1,0,True,True,True
A-2023-03-50,2023-03-22,1,0,3,1,0,True,True,True
A-2023-03-95,2023-03-23,1,0,2,1,0,True,True,True
A-2023-03-36,2023-03-23,1,0,3,1,0,True,True,True
A-2023-03-35,2023-03-23,1,0,2,1,0,True,True,True
A-2023-03-45,2023-03-23,1,0,2,1,0,True,True,True
A-2023-03-66,2023-03-24,1,0,2,1,0,True,True,True
A-2023-03-170,2023-03-24,1,0,2,1,0,True,True,True
A-2023-03-154,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-168,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-105,2023-03-25,1,0,1,1,0,True,True,True
A-2023-03-155,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-97,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-178,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-111,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-86,2023-03-25,1,0,1,1,0,True,True,True
A-2023-03-169,2023-03-25,1,0,6,1,0,True,True,True
A-2023-03-44,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-75,2023-03-25,1,0,3,1,0,True,True,True
A-2023-03-74,2023-03-25,1,0,5,1,0,True,True,True
A-2023-03-73,2023-03-25,1,0,2,1,0,True,True,True
A-2023-03-76,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-160,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-43,2023-03-26,1,0,4,1,0,True,True,True
A-2023-03-166,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-78,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-46,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-62,2023-03-26,1,0,1,1,0,True,True,True
A-2023-03-96,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-87,2023-03-26,1,0,1,1,0,True,True,True
A-2023-03-47,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-48,2023-03-26,1,0,2,1,0,True,True,True
A-2023-03-98,2023-03-26,1,0,3,1,0,True,True,True
A-2023-03-77,2023-03-27,1,0,2,1,0,True,True,True
A-2023-03-51,2023-03-27,6,1,9,6,1,True,True,True
A-2023-03-109,2023-03-27,1,0,2,1,0,True,True,True
A-2023-03-63,2023-03-27,1,0,2,1,0,True,True,True
A-2023-03-171,2023-03-28,1,0,1,1,0,True,True,True
A-2023-03-64,2023-03-28,1,0,2,1,0,True,True,True
A-2023-03-157,2023-03-28,1,0,8,1,0,True,True,True
A-2023-03-88,2023-03-28,1,0,4,1,0,True,True,True
A-2023-03-156,2023-03-28,1,0,2,1,0,True,True,True
A-2023-03-106,2023-03-29,1,0,1,1,0,True,True,True
A-2023-03-161,2023-03-29,1,0,3,1,0,True,True,True
A-2023-03-52,2023-03-29,1,0,3,1,0,True,True,True
A-2023-03-172,2023-03-30,1,0,2,1,0,True,True,True
A-2023-03-162,2023-03-31,1,0,2,1,0,True,True,True
A-2023-03-125,2023-03-31,1,0,3,1,0,True,True,True
A-2023-03-158,2023-03-31,1,0,3,1,0,True,True,True
A-2023-03-65,2023-03-31,1,0,2,1,0,True,True,True
A-2023-04-1,2023-04-01,1,0,2,1,0,True,True,True
A-2023-04-13,2023-04-01,1,0,2,1,0,True,True,True
A-2023-04-67,2023-04-01,1,0,2,1,0,True,True,True
A-2023-04-7,2023-04-01,1,0,2,1,0,True,True,True
A-2023-04-140,2023-04-01,1,0,3,1,0,True,True,True
A-2023-04-139,2023-04-01,1,0,2,1,0,True,True,True
A-2023-04-98,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-117,2023-04-02,1,0,8,1,0,True,True,True
A-2023-04-142,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-76,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-145,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-179,2023-04-02,6,1,6,6,1,True,True,True
A-2023-04-165,2023-04-02,1,0,3,1,0,True,True,True
A-2023-04-141,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-158,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-104,2023-04-02,1,0,3,1,0,True,True,True
A-2023-04-63,2023-04-02,1,0,3,1,0,True,True,True
A-2023-04-180,2023-04-02,1,0,2,1,0,True,True,True
A-2023-04-2,2023-04-03,1,0,2,1,0,True,True,True
A-2023-04-147,2023-04-03,1,0,2,1,0,True,True,True
A-2023-04-79,2023-04-03,2,1,5,2,1,True,True,True
A-2023-04-108,2023-04-03,1,0,2,1,0,True,True,True
A-2023-04-49,2023-04-04,1,0,2,1,0,True,True,True
A-2023-04-65,2023-04-04,1,0,2,1,0,True,True,True
A-2023-04-166,2023-04-05,1,0,3,1,0,True,True,True
A-2023-04-172,2023-04-05,1,0,2,1,0,True,True,True
A-2023-04-173,2023-04-05,2,1,3,2,1,True,True,True
A-2023-04-25,2023-04-05,4,1,4,4,1,True,True,True
A-2023-04-3,2023-04-05,1,0,2,1,0,True,True,True
A-2023-04-21,2023-04-05,1,0,2,1,0,True,True,True
A-2023-04-27,2023-04-05,1,0,2,1,0,True,True,True
A-2023-04-14,2023-04-06,1,0,2,1,0,True,True,True
A-2023-04-167,2023-04-06,4,1,47,4,1,True,True,True
A-2023-04-84,2023-04-06,1,0,2,1,0,True,True,True
A-2023-04-81,2023-04-06,3,1,6,3,1,True,True,True
A-2023-04-144,2023-04-06,1,0,2,1,0,True,True,True
A-2023-04-143,2023-04-07,1,0,2,1,0,True,True,True
A-2023-04-151,2023-04-07,1,0,2,1,0,True,True,True
A-2023-04-47,2023-04-07,1,0,3,1,0,True,True,True
A-2023-04-75,2023-04-07,2,1,6,2,1,True,True,True
A-2023-04-152,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-85,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-153,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-82,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-9,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-59,2023-04-08,1,0,3,1,0,True,True,True
A-2023-04-15,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-10,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-44,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-4,2023-04-08,1,0,2,1,0,True,True,True
A-2023-04-154,2023-04-08,1,0,1,1,0,True,True,True
A-2023-04-111,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-118,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-113,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-11,2023-04-09,1,0,3,1,0,True,True,True
A-2023-04-109,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-5,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-29,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-16,2023-04-09,2,1,7,2,1,True,True,True
A-2023-04-155,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-86,2023-04-09,1,0,2,1,0,True,True,True
A-2023-04-30,2023-04-09,1,0,5,1,0,True,True,True
A-2023-04-159,2023-04-10,3,1,17,3,1,True,True,True
A-2023-04-87,2023-04-10,1,0,1,1,0,True,True,True
A-2023-04-8,2023-04-10,1,0,2,1,0,True,True,True
A-2023-04-112,2023-04-10,1,0,4,1,0,True,True,True
A-2023-04-80,2023-04-10,1,0,2,1,0,True,True,True
A-2023-04-42,2023-04-11,1,0,2,1,0,True,True,True
A-2023-04-182,2023-04-11,1,0,3,1,0,True,True,True
A-2023-04-160,2023-04-11,1,0,2,1,0,True,True,True
A-2023-04-181,2023-04-11,1,0,4,1,0,True,True,True
A-2023-04-124,2023-04-11,1,0,3,1,0,True,True,True
